id,rss,time_tf,time_rss,position_x,position_y,SA,DA,times,number,length
257,-41.0,2024-06-22 11:54:54.314000,2024-06-22 11:54:54.343000,2.88,-0.01,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
258,-42.0,2024-06-22 11:54:54.437000,2024-06-22 11:54:54.445000,2.89,-0.01,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
262,-43.0,2024-06-22 11:54:54.916000,2024-06-22 11:54:54.957000,2.9,-0.01,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
263,-44.0,2024-06-22 11:54:55.036000,2024-06-22 11:54:55.060000,2.91,0.0,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
265,-43.0,2024-06-22 11:54:55.273000,2024-06-22 11:54:55.265000,2.92,0.0,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
266,-41.0,2024-06-22 11:54:55.394000,2024-06-22 11:54:55.367000,2.94,0.01,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
267,-40.0,2024-06-22 11:54:55.516000,2024-06-22 11:54:55.470000,2.95,0.01,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
267,-41.0,2024-06-22 11:54:55.516000,2024-06-22 11:54:55.572000,2.95,0.01,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
268,-41.0,2024-06-22 11:54:55.635000,2024-06-22 11:54:55.674000,2.97,0.02,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
269,-41.0,2024-06-22 11:54:55.770000,2024-06-22 11:54:55.777000,2.98,0.02,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
270,-42.0,2024-06-22 11:54:55.890000,2024-06-22 11:54:55.879000,3.0,0.03,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
271,-44.0,2024-06-22 11:54:56.009000,2024-06-22 11:54:55.981000,3.02,0.03,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
272,-45.0,2024-06-22 11:54:56.127000,2024-06-22 11:54:56.084000,3.04,0.02,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
272,-43.0,2024-06-22 11:54:56.127000,2024-06-22 11:54:56.187000,3.04,0.02,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
273,-44.0,2024-06-22 11:54:56.250000,2024-06-22 11:54:56.289000,3.06,0.02,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
274,-45.0,2024-06-22 11:54:56.371000,2024-06-22 11:54:56.392000,3.08,0.02,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
275,-52.0,2024-06-22 11:54:56.489000,2024-06-22 11:54:56.494000,3.11,0.01,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
276,-47.0,2024-06-22 11:54:56.606000,2024-06-22 11:54:56.596000,3.13,0.0,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
277,-45.0,2024-06-22 11:54:56.727000,2024-06-22 11:54:56.699000,3.14,-0.03,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
278,-48.0,2024-06-22 11:54:56.842000,2024-06-22 11:54:56.801000,3.14,-0.05,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
279,-48.0,2024-06-22 11:54:56.963000,2024-06-22 11:54:56.903000,3.16,-0.07,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
279,-45.0,2024-06-22 11:54:56.963000,2024-06-22 11:54:57.007000,3.16,-0.07,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
280,-46.0,2024-06-22 11:54:57.074000,2024-06-22 11:54:57.108000,3.17,-0.08,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
281,-45.0,2024-06-22 11:54:57.192000,2024-06-22 11:54:57.211000,3.19,-0.11,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
282,-42.0,2024-06-22 11:54:57.317000,2024-06-22 11:54:57.313000,3.2,-0.13,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
283,-43.0,2024-06-22 11:54:57.438000,2024-06-22 11:54:57.415000,3.21,-0.16,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
284,-44.0,2024-06-22 11:54:57.557000,2024-06-22 11:54:57.518000,3.22,-0.18,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,1
284,-46.0,2024-06-22 11:54:57.557000,2024-06-22 11:54:57.548000,3.22,-0.18,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
284,-47.0,2024-06-22 11:54:57.557000,2024-06-22 11:54:57.550000,3.22,-0.18,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
284,-45.0,2024-06-22 11:54:57.557000,2024-06-22 11:54:57.552000,3.22,-0.18,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
284,-47.0,2024-06-22 11:54:57.557000,2024-06-22 11:54:57.558000,3.22,-0.18,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
284,-47.0,2024-06-22 11:54:57.557000,2024-06-22 11:54:57.584000,3.22,-0.18,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
285,-43.0,2024-06-22 11:54:57.668000,2024-06-22 11:54:57.633000,3.23,-0.2,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
285,-43.0,2024-06-22 11:54:57.668000,2024-06-22 11:54:57.660000,3.23,-0.2,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
285,-42.0,2024-06-22 11:54:57.668000,2024-06-22 11:54:57.670000,3.23,-0.2,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
285,-41.0,2024-06-22 11:54:57.668000,2024-06-22 11:54:57.707000,3.23,-0.2,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
285,-41.0,2024-06-22 11:54:57.668000,2024-06-22 11:54:57.709000,3.23,-0.2,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
285,-43.0,2024-06-22 11:54:57.668000,2024-06-22 11:54:57.721000,3.23,-0.2,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,1
286,-42.0,2024-06-22 11:54:57.779000,2024-06-22 11:54:57.731000,3.25,-0.21,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,2
286,-42.0,2024-06-22 11:54:57.779000,2024-06-22 11:54:57.737000,3.25,-0.21,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,2
286,-41.0,2024-06-22 11:54:57.779000,2024-06-22 11:54:57.739000,3.25,-0.21,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,2
286,-41.0,2024-06-22 11:54:57.779000,2024-06-22 11:54:57.741000,3.25,-0.21,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,2
286,-42.0,2024-06-22 11:54:57.779000,2024-06-22 11:54:57.743000,3.25,-0.21,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,2
286,-42.0,2024-06-22 11:54:57.779000,2024-06-22 11:54:57.745000,3.25,-0.21,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,2
286,-41.0,2024-06-22 11:54:57.779000,2024-06-22 11:54:57.768000,3.25,-0.21,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,2
286,-41.0,2024-06-22 11:54:57.779000,2024-06-22 11:54:57.770000,3.25,-0.21,50:fa:84:cd:cf:57,10:6f:d9:a6:f0:55,0,1,2
286,-42.0,2024-06-22 11:54:57.779000,2024-06-22 11:54:57.825000,3.25,-0.21,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,2
287,-44.0,2024-06-22 11:54:57.896000,2024-06-22 11:54:57.927000,3.26,-0.24,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,2
288,-44.0,2024-06-22 11:54:58.012000,2024-06-22 11:54:58.030000,3.26,-0.26,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,2
289,-43.0,2024-06-22 11:54:58.137000,2024-06-22 11:54:58.132000,3.28,-0.27,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,2
290,-44.0,2024-06-22 11:54:58.258000,2024-06-22 11:54:58.235000,3.29,-0.29,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,2
291,-46.0,2024-06-22 11:54:58.381000,2024-06-22 11:54:58.337000,3.29,-0.31,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,3
291,-45.0,2024-06-22 11:54:58.381000,2024-06-22 11:54:58.439000,3.29,-0.31,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,3
292,-44.0,2024-06-22 11:54:58.501000,2024-06-22 11:54:58.542000,3.3,-0.34,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,3
293,-44.0,2024-06-22 11:54:58.622000,2024-06-22 11:54:58.644000,3.32,-0.36,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,3
294,-45.0,2024-06-22 11:54:58.745000,2024-06-22 11:54:58.747000,3.33,-0.38,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,3
295,-42.0,2024-06-22 11:54:58.855000,2024-06-22 11:54:58.849000,3.33,-0.4,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,3
296,-42.0,2024-06-22 11:54:58.969000,2024-06-22 11:54:58.951000,3.33,-0.42,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,4
297,-40.0,2024-06-22 11:54:59.089000,2024-06-22 11:54:59.054000,3.33,-0.44,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,4
298,-44.0,2024-06-22 11:54:59.210000,2024-06-22 11:54:59.156000,3.34,-0.46,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,4
298,-42.0,2024-06-22 11:54:59.210000,2024-06-22 11:54:59.258000,3.34,-0.46,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,4
299,-42.0,2024-06-22 11:54:59.333000,2024-06-22 11:54:59.308000,3.34,-0.49,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
299,-41.0,2024-06-22 11:54:59.333000,2024-06-22 11:54:59.310000,3.34,-0.49,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
299,-41.0,2024-06-22 11:54:59.333000,2024-06-22 11:54:59.314000,3.34,-0.49,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
299,-40.0,2024-06-22 11:54:59.333000,2024-06-22 11:54:59.349000,3.34,-0.49,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
299,-38.0,2024-06-22 11:54:59.333000,2024-06-22 11:54:59.366000,3.34,-0.49,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
299,-41.0,2024-06-22 11:54:59.333000,2024-06-22 11:54:59.371000,3.34,-0.49,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,4
299,-40.0,2024-06-22 11:54:59.333000,2024-06-22 11:54:59.382000,3.34,-0.49,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
299,-41.0,2024-06-22 11:54:59.333000,2024-06-22 11:54:59.384000,3.34,-0.49,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
300,-40.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.415000,3.34,-0.51,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
300,-40.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.428000,3.34,-0.51,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
300,-39.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.432000,3.34,-0.51,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
300,-41.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.435000,3.34,-0.51,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
300,-41.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.466000,3.34,-0.51,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
300,-41.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.471000,3.34,-0.51,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,4
300,-41.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.473000,3.34,-0.51,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
300,-41.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.475000,3.34,-0.51,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
300,-41.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.477000,3.34,-0.51,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
300,-38.0,2024-06-22 11:54:59.451000,2024-06-22 11:54:59.484000,3.34,-0.51,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,4
301,-42.0,2024-06-22 11:54:59.568000,2024-06-22 11:54:59.542000,3.35,-0.53,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
301,-42.0,2024-06-22 11:54:59.568000,2024-06-22 11:54:59.544000,3.35,-0.53,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
301,-42.0,2024-06-22 11:54:59.568000,2024-06-22 11:54:59.546000,3.35,-0.53,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
301,-43.0,2024-06-22 11:54:59.568000,2024-06-22 11:54:59.548000,3.35,-0.53,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
301,-44.0,2024-06-22 11:54:59.568000,2024-06-22 11:54:59.604000,3.35,-0.53,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
302,-47.0,2024-06-22 11:54:59.685000,2024-06-22 11:54:59.661000,3.35,-0.55,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
302,-46.0,2024-06-22 11:54:59.685000,2024-06-22 11:54:59.663000,3.35,-0.55,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
302,-46.0,2024-06-22 11:54:59.685000,2024-06-22 11:54:59.665000,3.35,-0.55,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
302,-47.0,2024-06-22 11:54:59.685000,2024-06-22 11:54:59.667000,3.35,-0.55,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
302,-46.0,2024-06-22 11:54:59.685000,2024-06-22 11:54:59.669000,3.35,-0.55,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,5
302,-46.0,2024-06-22 11:54:59.685000,2024-06-22 11:54:59.716000,3.35,-0.55,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
302,-47.0,2024-06-22 11:54:59.685000,2024-06-22 11:54:59.720000,3.35,-0.55,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
303,-46.0,2024-06-22 11:54:59.806000,2024-06-22 11:54:59.767000,3.36,-0.57,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
303,-47.0,2024-06-22 11:54:59.806000,2024-06-22 11:54:59.770000,3.36,-0.57,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
303,-46.0,2024-06-22 11:54:59.806000,2024-06-22 11:54:59.778000,3.36,-0.57,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
303,-42.0,2024-06-22 11:54:59.806000,2024-06-22 11:54:59.838000,3.36,-0.57,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
303,-40.0,2024-06-22 11:54:59.806000,2024-06-22 11:54:59.849000,3.36,-0.57,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
303,-42.0,2024-06-22 11:54:59.806000,2024-06-22 11:54:59.852000,3.36,-0.57,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
304,-42.0,2024-06-22 11:54:59.924000,2024-06-22 11:54:59.874000,3.36,-0.6,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,5
304,-40.0,2024-06-22 11:54:59.924000,2024-06-22 11:54:59.876000,3.36,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
304,-42.0,2024-06-22 11:54:59.924000,2024-06-22 11:54:59.903000,3.36,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
304,-43.0,2024-06-22 11:54:59.924000,2024-06-22 11:54:59.905000,3.36,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
304,-40.0,2024-06-22 11:54:59.924000,2024-06-22 11:54:59.942000,3.36,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
304,-40.0,2024-06-22 11:54:59.924000,2024-06-22 11:54:59.964000,3.36,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
304,-40.0,2024-06-22 11:54:59.924000,2024-06-22 11:54:59.971000,3.36,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-40.0,2024-06-22 11:55:00.043000,2024-06-22 11:54:59.985000,3.35,-0.58,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-41.0,2024-06-22 11:55:00.043000,2024-06-22 11:54:59.987000,3.35,-0.58,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-41.0,2024-06-22 11:55:00.043000,2024-06-22 11:54:59.989000,3.35,-0.58,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-40.0,2024-06-22 11:55:00.043000,2024-06-22 11:55:00.018000,3.35,-0.58,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-41.0,2024-06-22 11:55:00.043000,2024-06-22 11:55:00.042000,3.35,-0.58,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-41.0,2024-06-22 11:55:00.043000,2024-06-22 11:55:00.044000,3.35,-0.58,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-40.0,2024-06-22 11:55:00.043000,2024-06-22 11:55:00.059000,3.35,-0.58,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-41.0,2024-06-22 11:55:00.043000,2024-06-22 11:55:00.061000,3.35,-0.58,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-41.0,2024-06-22 11:55:00.043000,2024-06-22 11:55:00.063000,3.35,-0.58,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
305,-39.0,2024-06-22 11:55:00.043000,2024-06-22 11:55:00.078000,3.35,-0.58,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,5
306,-39.0,2024-06-22 11:55:00.162000,2024-06-22 11:55:00.132000,3.35,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
306,-38.0,2024-06-22 11:55:00.162000,2024-06-22 11:55:00.141000,3.35,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
306,-39.0,2024-06-22 11:55:00.162000,2024-06-22 11:55:00.143000,3.35,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
306,-37.0,2024-06-22 11:55:00.162000,2024-06-22 11:55:00.217000,3.35,-0.6,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-37.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.235000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-38.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.252000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-38.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.254000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-38.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.256000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-38.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.258000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-38.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.260000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-39.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.280000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-40.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.286000,3.35,-0.62,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,5
307,-39.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.292000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-40.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.296000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-39.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.317000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-40.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.319000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-39.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.321000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
307,-41.0,2024-06-22 11:55:00.273000,2024-06-22 11:55:00.323000,3.35,-0.62,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,5
308,-42.0,2024-06-22 11:55:00.389000,2024-06-22 11:55:00.398000,3.36,-0.65,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
308,-44.0,2024-06-22 11:55:00.389000,2024-06-22 11:55:00.400000,3.36,-0.65,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
308,-44.0,2024-06-22 11:55:00.389000,2024-06-22 11:55:00.439000,3.36,-0.65,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
309,-43.0,2024-06-22 11:55:00.500000,2024-06-22 11:55:00.448000,3.36,-0.67,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
309,-44.0,2024-06-22 11:55:00.500000,2024-06-22 11:55:00.450000,3.36,-0.67,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
309,-44.0,2024-06-22 11:55:00.500000,2024-06-22 11:55:00.491000,3.36,-0.67,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,6
309,-42.0,2024-06-22 11:55:00.500000,2024-06-22 11:55:00.500000,3.36,-0.67,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
309,-41.0,2024-06-22 11:55:00.500000,2024-06-22 11:55:00.538000,3.36,-0.67,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
309,-44.0,2024-06-22 11:55:00.500000,2024-06-22 11:55:00.548000,3.36,-0.67,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
309,-46.0,2024-06-22 11:55:00.500000,2024-06-22 11:55:00.550000,3.36,-0.67,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
310,-44.0,2024-06-22 11:55:00.615000,2024-06-22 11:55:00.598000,3.37,-0.69,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,6
310,-45.0,2024-06-22 11:55:00.615000,2024-06-22 11:55:00.603000,3.37,-0.69,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
310,-45.0,2024-06-22 11:55:00.615000,2024-06-22 11:55:00.605000,3.37,-0.69,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
310,-46.0,2024-06-22 11:55:00.615000,2024-06-22 11:55:00.607000,3.37,-0.69,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
311,-46.0,2024-06-22 11:55:00.734000,2024-06-22 11:55:00.697000,3.37,-0.71,50:fa:84:cd:cf:57,ff:ff:ff:ff:ff:ff,0,1,6
311,-44.0,2024-06-22 11:55:00.734000,2024-06-22 11:55:00.711000,3.37,-0.71,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
311,-42.0,2024-06-22 11:55:00.734000,2024-06-22 11:55:00.754000,3.37,-0.71,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
311,-42.0,2024-06-22 11:55:00.734000,2024-06-22 11:55:00.756000,3.37,-0.71,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
311,-44.0,2024-06-22 11:55:00.734000,2024-06-22 11:55:00.759000,3.37,-0.71,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
311,-42.0,2024-06-22 11:55:00.734000,2024-06-22 11:55:00.761000,3.37,-0.71,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-44.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.810000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-45.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.812000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-44.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.814000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-43.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.816000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-43.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.818000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-43.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.835000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-42.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.857000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-43.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.859000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-42.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.862000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-43.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.864000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-43.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.866000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
312,-40.0,2024-06-22 11:55:00.855000,2024-06-22 11:55:00.894000,3.38,-0.73,50:fa:84:cd:cf:57,38:a2:8c:92:01:bd,0,1,6
